-3~0,-3~1,-3~2,-3~3,-2~1,-2~2,-1~1,-1~2,0~3,-1~3,-2~3,mean,var
0.599982146045349,0.900821281913944,0.9559900017853955,0.9718800214247456,0.881271201571148,0.9364399214425996,0.8234243885020532,0.8785931083735047,0.37189787537939656,0.8944831280128549,0.9523299410819497,22096.139,43611760.0
0.5723855967686321,0.901728978868036,0.9572434855425841,0.9743362395941086,0.8802522043249101,0.9357667109994582,0.8305994778582336,0.8861139845327817,0.4019506428254766,0.9032067385843062,0.9528594650509827,22222.236,38885148.0
0.49877600979192166,0.9020807833537332,0.9649122807017544,0.9810281517747858,0.8784169726642187,0.9412484700122399,0.8229294165646674,0.8857609139126887,0.48225214198286415,0.9018767849857201,0.9573643410852714,20946.746,33036572.0
0.5363901018922853,0.9029597282872392,0.9602134885977681,0.9756186317321689,0.8854924793789423,0.9427462396894711,0.8095584667637069,0.8668122270742358,0.43922852983988353,0.8822173702086366,0.9581513828238719,21519.271,40415620.0
0.5202663816492642,0.9043821425635122,0.9593028035846419,0.9747595165666365,0.8856367672449231,0.9405574282660528,0.8141083614239908,0.8690290224451205,0.45449313491737237,0.8844857354271151,0.9560141412480474,21547.326,40389336.0
0.5221737132352942,0.9052159926470589,0.9601332720588235,0.9772518382352942,0.876953125,0.9318704044117647,0.8173253676470589,0.8722426470588235,0.455078125,0.8893612132352942,0.9489889705882353,21530.426,38158144.0
0.4946328488648238,0.8981666191697539,0.9598176118552294,0.9751116177448466,0.8741331813432127,0.9357841740286882,0.8201766885152465,0.881827681200722,0.4804787688800228,0.8971216870903391,0.9510781799183053,21754.479,38515988.0
0.5930131004366812,0.9057738961669093,0.9604075691411936,0.9740902474526929,0.884813197476953,0.9394468704512373,0.8347404172731684,0.8893740902474527,0.38107714701601164,0.903056768558952,0.9531295487627366,22023.959,37932340.0
0.5334281650071123,0.9107720160351739,0.959265485581275,0.9765938186990819,0.8843915686020949,0.932885038148196,0.8212854002327686,0.8697788697788698,0.4431656536919695,0.8871072028966765,0.9502133712660028,21267.688,36010960.0
0.5234818698121451,0.9098951507208388,0.9602446483180428,0.9743337702053299,0.8879423328964613,0.9382918304936654,0.8256880733944955,0.8760375709916994,0.4508519003931848,0.8901266928789865,0.9523809523809523,21450.95,36102660.0
0.483587832151016,0.9111458458578815,0.9589395214620656,0.9740892148611278,0.8899242515330047,0.9377179271371889,0.8329926656246243,0.8807863412288085,0.49050138271011184,0.8959360346278706,0.9528676205362511,21947.182,39301160.0
0.55710837250667,0.9223732689620124,0.960741964172278,0.9764959979672214,0.8949307584804981,0.9332994536907636,0.8174310761021472,0.8557997713124127,0.4193876254605514,0.8715538051073561,0.9490534874857071,21036.957,35721010.0
0.5642098815843202,0.8993466721110658,0.9563427249217368,0.9750918742343814,0.8738260514495713,0.9308221042602423,0.8224105076902137,0.8794065605008847,0.41088199265006126,0.8981557098135293,0.9495712535728869,22264.014,40469430.0
0.5230330207908683,0.9062372604973502,0.9562440548987634,0.9764913711102052,0.8804185351270553,0.9304253295284686,0.8211713548036418,0.871178149205055,0.45345835031933684,0.8914254654164968,0.9506726457399103,21480.154,38719644.0
0.47160710370532777,0.907476430607323,0.9629467222100416,0.9756632317474239,0.8855514141635606,0.9410217057662793,0.8103486077614558,0.8658188993641746,0.504056128042096,0.8785354089015567,0.9537382153036614,20723.05,38283616.0
0.42215374635095687,0.8994485890366526,0.9620499513460915,0.9768083036003893,0.8741485566007136,0.9367499189101525,0.7930587090496269,0.8556600713590659,0.5546545572494324,0.8704184236133636,0.9515082711644502,20980.357,34864108.0
0.540436005625879,0.9193624003750586,0.9628457571495547,0.9783169245194562,0.8954524144397562,0.9389357712142522,0.8236052508204407,0.8670886075949367,0.4378809188935771,0.8825597749648383,0.9544069385841538,21264.365,35415508.0
0.5611036339165545,0.9057873485868102,0.9621803499327053,0.9769851951547779,0.8807537012113055,0.9371467025572006,0.8057873485868102,0.8621803499327052,0.4158815612382234,0.8769851951547779,0.9519515477792733,21085.98,34771948.0
0.49326130694815756,0.89397238376099,0.9606427252432268,0.9790259901331202,0.8813493922773751,0.9480197337596119,0.7997960477358542,0.8664663892180912,0.48576468318496263,0.8848496541079844,0.9664029986495053,20777.428,36929920.0
0.5459636661658244,0.916268269362109,0.9635295724627783,0.9780084687884169,0.8959158584892775,0.9431771615899467,0.8188772025679552,0.8661385056686245,0.43204480262259254,0.8806174019942631,0.9576560579155853,21273.332,39036860.0
0.5142709943328181,0.9047913446676971,0.9562081401339516,0.9751674394641937,0.8808861411643483,0.9323029366306028,0.8250386398763524,0.876455435342607,0.46089644513137557,0.895414734672849,0.9512622359608449,21614.143,37997550.0
0.5206794682422452,0.9046036435253569,0.9579025110782866,0.9723042836041359,0.8824470704086657,0.9357459379615952,0.8264401772525849,0.8797390448055146,0.4516248153618907,0.8941408173313639,0.9501477104874446,21545.861,37546140.0
0.5534297713485767,0.9132057862809146,0.9659356042930471,0.9822678488100793,0.897340177321512,0.9500699953336444,0.8399440037330844,0.892673821745217,0.42883807746150254,0.9090060662622492,0.9664022398506766,20600.416,29995222.0
0.5515068879590014,0.9010296675913301,0.9663359819455546,0.9812403027880954,0.8953406366072688,0.9606469509614932,0.797357656683436,0.8626639710376605,0.429733414829094,0.8775682918802012,0.975551271804034,18279.66,28005862.0
0.6090931863727455,0.9137024048096193,0.9595440881763527,0.9759101536406145,0.9017201068804275,0.947561790247161,0.8742902471609887,0.9201319305277221,0.36681696726786905,0.936497995991984,0.9639278557114228,20199.922,23083392.0
0.5948287049052686,0.9074746950428237,0.9574682065922657,0.975051907604464,0.8861276927069816,0.9361212042564235,0.8264663898261095,0.8764599013755515,0.3802232026991954,0.8940436023877498,0.9537049052686218,22024.59,39519164.0
0.5007872557191813,0.9030286190608502,0.9566546262850791,0.9743447253866815,0.8813559322033898,0.9349819394276188,0.8226359173844586,0.8762619246086876,0.47355746966750023,0.8939520237102899,0.9526720385292211,21716.855,36656776.0
0.4862984371654892,0.9106187111967459,0.9571826161421537,0.9737743523870691,0.8861057589381289,0.9326696638835367,0.8276600299721687,0.8742239349175766,0.48747591522157996,0.8908156711624919,0.9492614001284522,21834.43,40735052.0
0.5896346644010195,0.9041681243440451,0.9540206906891898,0.973436953370983,0.8870508271277925,0.9369033934729372,0.843270528262282,0.8931230946074267,0.3838022889699635,0.9125393572892199,0.9563196561547304,22203.555,34608836.0
0.586620048607854,0.9069628618940008,0.9599624781477849,0.975696072997058,0.884918773717648,0.9379183899714322,0.8314927727796018,0.8844923890333859,0.38907602438920397,0.900225983882659,0.9536519848207052,22093.906,38396500.0
0.5375924680564895,0.9129791526563551,0.9593813046402152,0.9756556825823807,0.888231338264963,0.9346334902488231,0.8215198386012105,0.8679219905850706,0.43806321452589103,0.884196368527236,0.9509078681909886,21347.324,37437404.0
0.5397653926025706,0.8963068979064938,0.9566425324128641,0.9732278161306618,0.8749508895998204,0.9352865241061907,0.8091710164449682,0.8695066509513386,0.43346242352809117,0.8860919346691363,0.9518718078239883,22487.793,40984176.0
0.4877043453961157,0.9164454380326953,0.9613664943412045,0.9751991057705742,0.8933910856504121,0.9383121419589213,0.8368729914768758,0.881794047785385,0.48749476037445855,0.8956266592147548,0.9521447533882912,21839.473,38061056.0
0.5848698266993748,0.9083643269763393,0.957822267943341,0.9733322782305927,0.8868402310675002,0.9362981720345018,0.8357996359895545,0.8852575769565562,0.38846245153121783,0.9007675872438079,0.9518081823217536,22092.236,39138896.0
0.4867528271405493,0.9020463112547119,0.961389337641357,0.9751211631663974,0.8827679052234787,0.9421109316101238,0.821324717285945,0.8806677436725902,0.4883683360258481,0.8943995691976306,0.9558427571351642,21824.502,37546456.0
0.5660937831529811,0.9019202206662423,0.9578294080203692,0.9746976448122215,0.8811266709102482,0.9370358582643752,0.8132293655845534,0.8691385529386803,0.4086038616592404,0.8860067897305326,0.9539040950562274,22293.348,39186944.0
0.47764530551415796,0.9120715350223547,0.9602357404145779,0.9743937135889446,0.8916136024928871,0.9397778078851104,0.8400623221785666,0.8882265275707899,0.4967484080747866,0.9023845007451565,0.9539357810594771,21957.012,38280292.0
0.5721311009409022,0.9036356917479178,0.9574462037010717,0.9752693368202621,0.8822024503254783,0.9360129622786322,0.827766565280423,0.8815770772335768,0.4031382358793598,0.8994002103527673,0.9538360953978225,22276.87,40445764.0
0.5910654436408538,0.9062444875639443,0.9577967895572411,0.9749955900511554,0.885738225436585,0.9372905274298818,0.8338772270241666,0.8854295290174634,0.38393014641030165,0.9026283295113776,0.954489327923796,22134.182,38701744.0
0.5498422712933754,0.918769716088328,0.9652996845425867,0.9787066246056783,0.8985804416403785,0.9451104100946373,0.8318611987381703,0.878391167192429,0.4288643533123028,0.8917981072555206,0.9585173501577287,21043.932,36904360.0
0.5438351379671673,0.9118640121085109,0.96274304342764,0.9752008382815229,0.8905576900686926,0.9414367213878216,0.8191873326347654,0.8700663639538945,0.43136570031435556,0.8825241588077773,0.9538945162417045,21146.482,41718864.0
0.5506833712984055,0.9157175398633257,0.9615603644646925,0.9777904328018223,0.8959282460136674,0.9417710706150342,0.8113610478359908,0.8572038724373576,0.4271070615034169,0.8734339407744874,0.958001138952164,21163.076,37898572.0
0.5648134812040905,0.9000432089874694,0.9575831773008786,0.9715540832493158,0.8791588650439291,0.9366988333573383,0.8327812184934467,0.8903211868068558,0.4067406020452254,0.9042920927552931,0.9506697393057756,22284.475,40773548.0
0.43790748214840114,0.9046879850977957,0.9641415709407016,0.9791990065197144,0.8834212977336231,0.942874883576529,0.8131015212666873,0.8725551071095933,0.5412915243713132,0.887612542688606,0.9579323191555418,20904.85,35950040.0
0.5274626530383016,0.9087947882736156,0.9606874087386275,0.9752892283499944,0.8834100864877008,0.9353027069527126,0.8212961922947322,0.8731888127597439,0.4478265753116927,0.8877906323711109,0.9499045265640795,21509.148,37832028.0
0.5899708917703096,0.9107568139719503,0.9595792537708389,0.9752580047631648,0.8916379994707595,0.9404604392696481,0.8395078062979624,0.8883302460968511,0.38528711299285523,0.904008997089177,0.956139190261974,22030.77,36668464.0
0.5297104432551119,0.9103883628379306,0.958968025250446,0.9762590915328667,0.8841773020447372,0.9327569644572526,0.8200905722519556,0.868670234664471,0.4465486482777549,0.8859613009468917,0.9500480307396734,21448.05,38083920.0
0.5966386554621849,0.9014939309056956,0.9619514472455649,0.9778244631185807,0.880718954248366,0.9411764705882353,0.8281979458450047,0.8886554621848739,0.38118580765639587,0.9045284780578898,0.9570494864612512,21001.611,33355598.0
0.4968763944667559,0.8999330655957162,0.9593931280678268,0.9754573850959393,0.8782909415439536,0.9377510040160643,0.8207273538598839,0.8801874163319946,0.4785809906291834,0.8962516733601071,0.9538152610441767,21738.678,38084148.0
0.5772386038232334,0.9067796610169492,0.9595232567138766,0.9770528596857828,0.878414983360421,0.9311585790573486,0.825593994272889,0.8783375899698166,0.3998142558625493,0.8958671929417228,0.9486881820292548,22115.154,40998904.0
0.4773490394671657,0.9123685803930203,0.9588814884130566,0.9752298122970221,0.8898001871525293,0.9363130951725657,0.8344801012825452,0.8809930093025816,0.4978807728298563,0.8973413331865471,0.9526614190565311,21868.346,38376692.0
0.601221775440767,0.9100680482523972,0.955536653263223,0.972703371481596,0.8887256418187442,0.9341942468295701,0.8332044540674296,0.8786730590782554,0.371481596040829,0.8958397772966286,0.9513609650479431,22000.387,40090104.0
0.5447750467155383,0.9117435676297254,0.9632025298260745,0.9781515020842317,0.8880264481816875,0.9394854103780365,0.8155814287767716,0.8670403909731206,0.4333764553686934,0.8819893632312779,0.9544343826361937,21276.35,34950212.0
0.5425853216550891,0.9180006040471157,0.9622470552703111,0.9759891271519179,0.8974630021141649,0.9417094533373603,0.8207490184234371,0.8649954696466324,0.4334038054968288,0.8787375415282392,0.955451525218967,21300.6,38790028.0
0.47051816557474685,0.904903712527298,0.9628747270200516,0.9759777645423864,0.8814770696843359,0.9394480841770896,0.8080206472106413,0.8659916617033949,0.5054595989676395,0.8790946992257296,0.9525511216994242,20676.953,38440588.0
0.520404478150957,0.894907908992416,0.9595521849042976,0.9790538100397256,0.8757674250631997,0.9404117009750813,0.8273745034308415,0.892018779342723,0.4586493318887685,0.911520404478151,0.9599133261105092,20858.197,37238356.0
0.4883784522832923,0.8969100355482637,0.9606234618539786,0.9771397320207821,0.8748154224774405,0.9385288487831556,0.8137817883511075,0.8774952146568226,0.48876127973748973,0.8940114848236259,0.955045118949959,21803.803,37547304.0
0.5286493034524531,0.9133858267716536,0.9605087825560267,0.9755299818291945,0.890732889158086,0.9378558449424591,0.8290732889158086,0.8761962447001818,0.4468806783767414,0.8912174439733495,0.9528770442156269,21423.05,36171064.0
0.49621681964773007,0.91236665839742,0.9585710741751426,0.9746340858347805,0.8892334408335401,0.9354378566112627,0.8318035226990821,0.8780079384768048,0.4784172661870504,0.8940709501364426,0.9515008682709005,21785.541,39048428.0
0.507473779833182,0.9061028986704104,0.9592864811297382,0.9755553720373276,0.8844660995953423,0.93764968205467,0.8210422000165166,0.8742257824758444,0.4680815922041457,0.8904946733834338,0.9539185729622595,21693.719,36754252.0
0.44,0.9217886178861788,0.9647154471544716,0.9796747967479674,0.9,0.9429268292682926,0.8317073170731707,0.8746341463414634,0.5396747967479675,0.8895934959349594,0.9578861788617886,20943.854,37270236.0
0.5922392886014551,0.9073026138507141,0.9595257343034223,0.9766639719752088,0.8817030450013473,0.9339261654540555,0.8287254109404473,0.8809485313931554,0.3844246833737537,0.8980867690649421,0.9510644031258421,22052.982,40749400.0
0.48992350691379816,0.9003383348043542,0.9610914974992645,0.9749190938511327,0.8785672256546043,0.9393203883495146,0.8211238599588114,0.8818770226537217,0.4849955869373345,0.8957046190055898,0.9531479847013827,21802.559,37916972.0
0.4490341142622277,0.9184134812988081,0.9632141389231401,0.978832716810522,0.8964241676942046,0.9412248253185368,0.8267570900123304,0.8715577476366626,0.5297986025482943,0.8871763255240444,0.9568434032059187,20925.373,37683140.0
0.5771294433266264,0.9221998658618377,0.960093896713615,0.9763581488933601,0.9022468142186452,0.9401408450704225,0.8373574782025486,0.8752515090543259,0.39922870556673373,0.8915157612340711,0.9564050972501676,21077.74,40650228.0
0.5553525758129338,0.9086591158202412,0.9630982827913774,0.9802703690171721,0.887102667153818,0.9415418341249543,0.845816587504567,0.9002557544757033,0.4249177932042382,0.917427840701498,0.958713920350749,20622.309,33115768.0
0.5237858651099242,0.9069680784995653,0.9585144702521425,0.9768972798410135,0.8824990684387033,0.9340454601912805,0.8187802757421438,0.8703266674947212,0.4531114147310893,0.888709477083592,0.9524282697801515,21465.55,37257500.0
0.44155381325730575,0.9089451176051319,0.9643620812544548,0.977191732002851,0.8889878831076266,0.9444048467569494,0.8251960085531005,0.8806129722024234,0.5356379187455452,0.8934426229508197,0.9572344975053457,20898.17,36535380.0
0.496351136964569,0.9008989952406135,0.9569539925965098,0.9773664727657324,0.8775251189846642,0.9335801163405606,0.8077207826546801,0.8637757800105764,0.4810153358011634,0.884188260179799,0.9539925965097832,21958.549,46324440.0
0.529707639107199,0.9003458032065388,0.9575605155611443,0.9751650424394844,0.874410562716127,0.9316252750707325,0.817353033637221,0.8745677459918265,0.44545740333228545,0.8921722728701666,0.9492298019490726,21499.064,37081970.0
0.5354025218234724,0.90910350561175,0.9595399750588888,0.9740889566301787,0.8909519190799501,0.9413883885270888,0.818899819869752,0.8693362893168907,0.4386864348067064,0.8838852708881807,0.9559373700983789,21437.45,39943570.0
0.5871510379384395,0.8792054402290623,0.9508172273920306,0.9791815795752804,0.8642627057981389,0.9358744929611071,0.7682235743259366,0.8398353614889048,0.39203054163684087,0.8681997136721546,0.964238845144357,22540.367,70349670.0
0.5402504472271914,0.912701252236136,0.9610017889087656,0.9757901013714967,0.8914728682170543,0.939773404889684,0.8115682766845558,0.8598688133571855,0.4355396541443053,0.8746571258199165,0.954561717352415,21258.88,38893780.0
0.5970471026327824,0.8843013000587966,0.9560331874305873,0.9744561311818123,0.8754164761220357,0.9471483634938264,0.8378519631541125,0.9095838505259032,0.37740902854902986,0.9280067942771281,0.9655713072450512,22027.176,22866442.0
0.5444839857651246,0.9066824831949387,0.9616449189402926,0.9790431000395413,0.88928430209569,0.9442467378410438,0.8422301304863582,0.8971925662317122,0.4345591142744168,0.9145907473309609,0.9616449189402926,20735.018,34275070.0
0.5321087648249928,0.9091698004049754,0.9597917269308649,0.9746890367370552,0.8835695689904541,0.9341914955163436,0.8255713045993636,0.8761932311252532,0.4425802719120625,0.8910905409314435,0.949088805322534,21360.904,37521476.0
0.5853547604608854,0.9050939963614312,0.958687083080655,0.9758944815039418,0.8786385688295937,0.9322316555488175,0.8286840509399637,0.8822771376591874,0.3905397210430564,0.8994845360824743,0.9494390539721043,22136.316,42095110.0
0.555701425356339,0.9103525881470368,0.9676012753188297,0.9804013503375844,0.8704051012753188,0.9276537884471118,0.8295198799699925,0.8867685671417854,0.4246999249812453,0.8995686421605401,0.9404538634658665,20077.746,30571670.0
0.5045000494510928,0.9148452180793195,0.9599446147759866,0.975966768865592,0.8940757590742755,0.9391751557709426,0.8306794580160222,0.8757788547126891,0.4714667194144991,0.8918010088022945,0.955197309860548,21694.713,40374228.0
0.5295322267730114,0.9116188833800388,0.9606596249191636,0.9756413020047424,0.8869368398361716,0.9359775813752964,0.8195731838758353,0.8686139254149601,0.446109075231731,0.8835956025005389,0.9509592584608751,21419.531,38079680.0
0.5682169401721981,0.8993671351828685,0.9587534034881154,0.9747589962469645,0.8783207005666348,0.9377069688718817,0.8240488630509971,0.8834351313562441,0.40654205607476634,0.8994407241150931,0.9537125616307307,22291.334,40585044.0
0.5286824021511801,0.9066328054974604,0.9578229260033861,0.976247385718554,0.8986156757295091,0.9498057962354347,0.8730704113136142,0.9242605318195399,0.4475649835673738,0.9426849915347078,0.9682302559506025,19662.05,20549438.0
0.44813039309683605,0.9104506232023011,0.9652924256951103,0.9760306807286673,0.8880153403643336,0.9428571428571428,0.826653883029722,0.8814956855225312,0.5279002876318313,0.8922339405560882,0.9535953978906999,20848.715,37807228.0
0.5591438555620268,0.900873616773442,0.9598427489807805,0.9751019219569016,0.8804309842748981,0.9394001164822364,0.80990099009901,0.8688701223063483,0.41595806639487476,0.8841292952824694,0.9546592894583577,22377.383,39869544.0
0.5045582628874523,0.9029504392507873,0.9608818166749544,0.9758826454500249,0.8794961047571689,0.937427482181336,0.8214818498259573,0.8794132272501243,0.47132438256257253,0.8944140560251947,0.9524283109564065,21731.28,38138584.0
0.5396276595744681,0.9235372340425532,0.9599734042553192,0.9772606382978724,0.8998670212765958,0.9363031914893617,0.825531914893617,0.861968085106383,0.43763297872340423,0.8792553191489362,0.9535904255319149,21126.248,34871760.0
0.5255085738630312,0.9152199382255831,0.9618702737245713,0.97582277132815,0.8894450953243157,0.9360954308233038,0.8226648205346683,0.8693151560336564,0.45031419746511875,0.883267653637235,0.9500479284268826,21358.654,37172004.0
0.5942261427425822,0.9096183782253879,0.9582527477711212,0.9736780036794188,0.8874475211094863,0.9360818906552196,0.8349450445775745,0.8835794141233076,0.37945186093683664,0.8990046700316052,0.9515071465635171,22036.02,38864920.0
0.43596283476042996,0.9267626161413737,0.9653853160867188,0.9774093641829112,0.907086901074877,0.9457096010202223,0.8404080889050829,0.8790307888504282,0.5414465294224813,0.8910548369466205,0.9577336491164147,20983.984,37296164.0
0.49295774647887325,0.9168559745570195,0.9641072239890959,0.9804634257155839,0.8909586551567469,0.9382099045888233,0.84234438891413,0.8895956383462063,0.48750567923671057,0.9059518400726942,0.9545661063153112,20762.22,28582890.0
0.5645771413131586,0.9217778978654417,0.9633882734396109,0.9766279383950284,0.9042150770062145,0.9458254525803836,0.8204539313699001,0.8620643069440692,0.41205079708186976,0.8753039718994866,0.9590651175358011,21071.322,36482030.0
0.5043336944745396,0.8971650415312387,0.9568436258577103,0.9745395449620802,0.8753159985554352,0.9349945828819068,0.8195196821957386,0.8791982665222102,0.47020585048754066,0.89689418562658,0.9526905019862766,21686.73,36855148.0
0.5213540018981335,0.9153221554360434,0.9580301592323105,0.9744806495834651,0.8985553095012127,0.9412633132974797,0.8261098808393968,0.8688178846356638,0.4531266476853317,0.8852683749868185,0.9577138036486343,21656.016,40617412.0
0.491423157474818,0.9002692729629999,0.9624015159070509,0.977361124962601,0.8779794554702304,0.9401116984142814,0.8202353645158074,0.8823676074598584,0.485937967487783,0.8973272165154084,0.9550713074698315,21816.639,37233108.0
0.5091332069619162,0.9036705152507324,0.9603653282784766,0.974495950370498,0.8783387902808892,0.9350336033086335,0.820351542305704,0.8770463553334482,0.46536274340858175,0.8911769774254695,0.9491642254006548,21690.498,39285320.0
0.5680396128741841,0.9002475804636507,0.9586765698852127,0.9740265586315553,0.8803060994823317,0.9387350889038938,0.8130092279990997,0.8714382174206617,0.40598694575737115,0.8867882061670043,0.9540850776502363,22371.26,40356360.0
0.4808636409177437,0.9162909528103397,0.9614768059312694,0.9773569782586915,0.8936980262498747,0.9388838793708045,0.8361887586414187,0.8813746117623484,0.4964933373409478,0.8972547840897706,0.9547640516982266,21944.63,38252364.0
0.585329711039763,0.9059026920227217,0.954803655223512,0.9759611426689717,0.8819461595455668,0.9308471227463572,0.830575450728575,0.8794764139293653,0.3906314316292089,0.900633901374825,0.9520046101918169,22167.738,41093610.0
0.5224757952973721,0.9031811894882434,0.9620792992162287,0.9745274319963116,0.8832411249423697,0.942139234670355,0.8135085292761641,0.8724066390041494,0.4520516366989396,0.8848547717842323,0.954587367450438,21401.768,39691444.0
0.5755516637478109,0.9038178633975482,0.9572679509632224,0.9749912434325745,0.8840630472854641,0.9375131348511384,0.8344658493870403,0.8879159369527145,0.39943957968476357,0.9056392294220665,0.9552364273204904,22272.969,39681790.0
